index,condition,method,culture,model,prompt_language,metric_name,demo,_metric_value,std_value,table
178,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,same_ratio,race/ethnicity,1.2942798274948375,0.014811343455861133,homophily
179,iterative_gpt-4.1-nano_n5_culture_us_lang_hindi,iterative,us,gpt-4.1-nano,hindi,same_ratio,religion,0.9595559572581631,0.009694667885176141,homophily
180,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,cross_ratio,age,0.7589625750362987,0.0399556475736249,homophily
181,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,cross_ratio,gender,0.9622241280194803,0.0660732756314332,homophily
182,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,cross_ratio,political affiliation,0.7301615161641403,0.01818676882571442,homophily
183,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,cross_ratio,race/ethnicity,0.8051370100991384,0.03644971777924488,homophily
184,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,cross_ratio,religion,1.03443907170595,0.02157502226794792,homophily
185,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,same_ratio,age,1.281762488770796,0.1049650782675161,homophily
186,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,same_ratio,gender,1.0392215376303566,0.06860187020634656,homophily
187,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,same_ratio,political affiliation,1.2801650813869823,0.018882768298245714,homophily
188,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,same_ratio,race/ethnicity,1.2167010835966479,0.040534599944160414,homophily
189,iterative_gpt-4.1-nano_n5_culture_us_lang_japanese,iterative,us,gpt-4.1-nano,japanese,same_ratio,religion,0.933025939879535,0.041957194747042875,homophily
190,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,cross_ratio,age,0.7590214312342611,0.0018479002684313871,homophily
191,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,cross_ratio,gender,0.8912371189549886,0.02999364513021734,homophily
192,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,cross_ratio,political affiliation,0.8968927749187432,0.004073211067066558,homophily
193,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,cross_ratio,race/ethnicity,0.8137363646289293,0.07236365166759766,homophily
194,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,cross_ratio,religion,1.0090324082940163,0.08985433125747407,homophily
195,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,same_ratio,age,1.2960802668766949,0.016198171696135823,homophily
196,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,same_ratio,gender,1.1129251876407438,0.03114148845466843,homophily
197,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,same_ratio,political affiliation,1.107053092264067,0.004229091024707966,homophily
198,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,same_ratio,race/ethnicity,1.2071380083005872,0.08047337125103533,homophily
199,iterative_gpt-4.1-nano_n5_culture_us_lang_spanish,iterative,us,gpt-4.1-nano,spanish,same_ratio,religion,0.9824345713705308,0.1747407547771553,homophily
200,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,cross_ratio,age,0.6458344779825497,0.07813980137390841,homophily
201,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,cross_ratio,gender,0.9536688859848421,0.03360168468810456,homophily
202,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
203,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,cross_ratio,race/ethnicity,0.6684191589758421,0.01598542616815624,homophily
204,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,cross_ratio,religion,0.8249328081512476,0.017024863736734775,homophily
205,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,same_ratio,age,1.6077988862713135,0.26421672381781525,homophily
206,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,same_ratio,gender,1.0481041849342072,0.03488760606551962,homophily
207,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
208,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,same_ratio,race/ethnicity,1.3687407628630721,0.017776896342173592,homophily
209,iterative_gpt-4.1_n5_culture_us_lang_english,iterative,us,gpt-4.1,english,same_ratio,religion,1.3404551879943285,0.03310844894956333,homophily
210,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,cross_ratio,age,0.6797874812141504,0.05718008507552897,homophily
211,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,cross_ratio,gender,0.9131722487080698,0.025542556255399997,homophily
212,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,cross_ratio,political affiliation,0.0,0.0,homophily
213,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,cross_ratio,race/ethnicity,0.5818746740845788,0.053852598050732225,homophily
214,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,cross_ratio,religion,0.7861264753849471,0.06877761815388414,homophily
215,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,same_ratio,age,1.5086296434782092,0.14908966402347987,homophily
216,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,same_ratio,gender,1.090150610326397,0.026520058408268866,homophily
217,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,same_ratio,political affiliation,2.038269550748752,0.0,homophily
218,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,same_ratio,race/ethnicity,1.4649841986473215,0.059887803004693874,homophily
219,iterative_gpt-4.1_n5_culture_us_lang_hindi,iterative,us,gpt-4.1,hindi,same_ratio,religion,1.4159223110903314,0.1337526276117604,homophily
220,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,cross_ratio,age,0.677176778074465,0.025731841068638125,homophily
221,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,cross_ratio,gender,0.9838234112433,0.03210587808032716,homophily
222,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,cross_ratio,political affiliation,0.0,0.0,homophily
223,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,cross_ratio,race/ethnicity,0.6183210703805895,0.020865116008603125,homophily
224,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,cross_ratio,religion,0.9243288559845801,0.03572819933459897,homophily
225,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,same_ratio,age,1.498711643563011,0.05097727206647344,homophily
226,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,same_ratio,gender,1.016795659541066,0.0333345556108554,homophily
227,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,same_ratio,political affiliation,2.038269550748752,0.0,homophily
228,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,same_ratio,race/ethnicity,1.4244532924215856,0.023203447975084706,homophily
229,iterative_gpt-4.1_n5_culture_us_lang_japanese,iterative,us,gpt-4.1,japanese,same_ratio,religion,1.1471585468953716,0.06948104149444853,homophily
230,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,cross_ratio,age,0.7048891789458347,0.04474815859858342,homophily
231,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,cross_ratio,gender,0.9726766530151947,0.02414573658899483,homophily
232,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,cross_ratio,political affiliation,0.0,0.0,homophily
233,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,cross_ratio,race/ethnicity,0.5741637955785244,0.016165195937978417,homophily
234,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,cross_ratio,religion,0.8322674884402325,0.13461792589801924,homophily
235,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,same_ratio,age,1.5010699058164694,0.11359314501449594,homophily
236,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,same_ratio,gender,1.0283689991988663,0.025069783080753593,homophily
237,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,same_ratio,political affiliation,2.038269550748752,0.0,homophily
238,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,same_ratio,race/ethnicity,1.473559227330779,0.017976812724131215,homophily
239,iterative_gpt-4.1_n5_culture_us_lang_spanish,iterative,us,gpt-4.1,spanish,same_ratio,religion,1.326191350605413,0.2617930337776384,homophily
240,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,cross_ratio,age,0.8054281668081379,0.10130224297057093,homophily
241,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,cross_ratio,gender,0.857497650691368,0.022841665891128207,homophily
242,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,cross_ratio,political affiliation,0.0,0.0,homophily
243,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,cross_ratio,race/ethnicity,0.7060781210085398,0.028006535549534937,homophily
244,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,cross_ratio,religion,0.7686828347399121,0.055610683383835076,homophily
245,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,same_ratio,age,1.3243390409545368,0.12192631667912161,homophily
246,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,same_ratio,gender,1.1479558501973148,0.023715806183134448,homophily
247,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
248,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,same_ratio,race/ethnicity,1.3268613999129169,0.03114519901629316,homophily
249,local_gpt-4.1-mini_n5_culture_us_lang_english,local,us,gpt-4.1-mini,english,same_ratio,religion,1.4498451603255074,0.1081467376382755,homophily
250,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,cross_ratio,age,0.8415796040091854,0.08180487960924353,homophily
251,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,cross_ratio,gender,0.8040990584935896,0.05267534740659999,homophily
252,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,cross_ratio,political affiliation,0.004124245852187,0.005832564418723839,homophily
253,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,cross_ratio,race/ethnicity,0.6354024167806658,0.10862133922125776,homophily
254,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,cross_ratio,religion,0.7508778387745704,0.03580286143805034,homophily
255,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,same_ratio,age,1.2439278224176267,0.008207680857276476,homophily
256,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,same_ratio,gender,1.203397982529118,0.054691209287385315,homophily
257,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,same_ratio,political affiliation,2.033987471860624,0.006055774038741546,homophily
258,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,same_ratio,race/ethnicity,1.4054576572008113,0.12079442034088166,homophily
259,local_gpt-4.1-mini_n5_culture_us_lang_hindi,local,us,gpt-4.1-mini,hindi,same_ratio,religion,1.4844707414215685,0.06962623774851641,homophily
260,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,cross_ratio,age,0.8225471849501289,0.09275810826436597,homophily
261,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,cross_ratio,gender,0.8495447740591391,0.053124901518182895,homophily
262,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,cross_ratio,political affiliation,0.0,0.0,homophily
263,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,cross_ratio,race/ethnicity,0.6410284168667526,0.007501883032772279,homophily
264,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,cross_ratio,religion,0.8803039915390292,0.04529221652440765,homophily
265,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,same_ratio,age,1.2204021436843013,0.08190048490680465,homophily
266,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,same_ratio,gender,1.1562130798454198,0.055157967632855305,homophily
267,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,same_ratio,political affiliation,2.038269550748752,0.0,homophily
268,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,same_ratio,race/ethnicity,1.3992011571050769,0.008342611303686355,homophily
269,local_gpt-4.1-mini_n5_culture_us_lang_japanese,local,us,gpt-4.1-mini,japanese,same_ratio,religion,1.2327742087618399,0.0880802960775138,homophily
270,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,cross_ratio,age,0.7692868689825973,0.04565157674809549,homophily
271,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,cross_ratio,gender,0.867905145695041,0.012771687696076207,homophily
272,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,cross_ratio,political affiliation,0.033985425750574796,0.03649473058901778,homophily
273,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,cross_ratio,race/ethnicity,0.7005801656632433,0.050019951273139414,homophily
274,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,cross_ratio,religion,0.8133461544092578,0.06322815588311251,homophily
275,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,same_ratio,age,1.382372907472337,0.06975741754209056,homophily
276,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,same_ratio,gender,1.1371500650354316,0.013260454446508377,homophily
277,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,same_ratio,political affiliation,2.0029835180226976,0.03789136753335635,homophily
278,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,same_ratio,race/ethnicity,1.332975505426221,0.05562563546754274,homophily
279,local_gpt-4.1-mini_n5_culture_us_lang_spanish,local,us,gpt-4.1-mini,spanish,same_ratio,religion,1.3629878872185344,0.12296052430153352,homophily
280,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,cross_ratio,age,0.9470972956142067,0.0159678120464023,homophily
281,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,cross_ratio,gender,0.8795793457325147,0.033445950713897,homophily
282,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,cross_ratio,political affiliation,0.8264915884194053,0.06942055085822875,homophily
283,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.8369072315027113,0.0017653865119698871,homophily
284,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,cross_ratio,religion,0.9360977152573455,0.013290900802504278,homophily
285,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,same_ratio,age,1.0625639288191926,0.02135363685244307,homophily
286,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,same_ratio,gender,1.1250290986071727,0.03472591222208262,homophily
287,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,same_ratio,political affiliation,1.1801485005429138,0.07207724415230404,homophily
288,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.1813704063461226,0.00196323155210473,homophily
289,local_gpt-4.1-nano_n5_culture_us_lang_english,local,us,gpt-4.1-nano,english,same_ratio,religion,1.124271510473095,0.025846968147177622,homophily
290,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,cross_ratio,age,0.9715363533926187,0.0390761210320129,homophily
291,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,cross_ratio,gender,0.8570764505259698,0.010805199468020452,homophily
292,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,cross_ratio,political affiliation,0.7582002999671269,0.08453479583804292,homophily
293,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,cross_ratio,race/ethnicity,0.813301282051282,0.000922359024356342,homophily
294,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,cross_ratio,religion,0.9804727531087235,0.007026954412998899,homophily
295,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,same_ratio,age,0.9516945325579348,0.0006814680076859491,homophily
296,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,same_ratio,gender,1.1483931695038185,0.011218709597412262,homophily
297,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,same_ratio,political affiliation,1.2510532659243143,0.08776990449740231,homophily
298,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,same_ratio,race/ethnicity,1.207621850132626,0.00102572684605136,homophily
299,local_gpt-4.1-nano_n5_culture_us_lang_hindi,local,us,gpt-4.1-nano,hindi,same_ratio,religion,1.0379748623438525,0.013665399327202555,homophily
300,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,cross_ratio,age,0.9765453635508934,0.1322791295824607,homophily
301,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,cross_ratio,gender,0.7826084525939178,0.02957083032086405,homophily
302,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,cross_ratio,political affiliation,0.8917225700655933,0.017303455296924865,homophily
303,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,cross_ratio,race/ethnicity,0.8159599783666848,0.017114865051758757,homophily
304,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,cross_ratio,religion,0.9871978037772732,0.05149376516456954,homophily
305,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,same_ratio,age,1.0453568288979462,0.2600071134753795,homophily
306,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,same_ratio,gender,1.225711024261889,0.030702492712511152,homophily
307,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,same_ratio,political affiliation,1.112421158534226,0.01796565075753913,homophily
308,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,same_ratio,race/ethnicity,1.2046651964715316,0.019032910273076683,homophily
309,local_gpt-4.1-nano_n5_culture_us_lang_japanese,local,us,gpt-4.1-nano,japanese,same_ratio,religion,1.0248965787119857,0.10014051927436735,homophily
310,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,cross_ratio,age,0.933810700486184,0.06692744299728338,homophily
311,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,cross_ratio,gender,0.8348821615468811,0.05201869589813633,homophily
312,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,cross_ratio,political affiliation,0.8703721357050798,0.10536478268823281,homophily
313,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,cross_ratio,race/ethnicity,0.821783259025163,0.02003795275747401,homophily
314,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,cross_ratio,religion,0.9874799044969904,0.025596165530999047,homophily
315,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,same_ratio,age,1.0392660943051153,0.16224274654721135,homophily
316,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,same_ratio,gender,1.1714368239513246,0.05400942802069409,homophily
317,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,same_ratio,political affiliation,1.1345886644260073,0.10939704558645133,homophily
318,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,same_ratio,race/ethnicity,1.1981893067737412,0.02228358539408752,homophily
319,local_gpt-4.1-nano_n5_culture_us_lang_spanish,local,us,gpt-4.1-nano,spanish,same_ratio,religion,1.0243479741873431,0.049777158448505325,homophily
320,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,cross_ratio,age,0.7252663106432586,0.07356577460734329,homophily
321,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,cross_ratio,gender,0.8600152804447958,0.01766613246356496,homophily
322,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
323,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,cross_ratio,race/ethnicity,0.6805301015252181,0.07499987310334752,homophily
324,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,cross_ratio,religion,0.8234777580736861,0.09952680383499544,homophily
325,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,same_ratio,age,1.5844340942362347,0.09019527620082304,homophily
326,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,same_ratio,gender,1.1453418718842716,0.018342207416413573,homophily
327,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
328,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,same_ratio,race/ethnicity,1.3552725595107489,0.08340503129596401,homophily
329,local_gpt-4.1_n5_culture_us_lang_english,local,us,gpt-4.1,english,same_ratio,religion,1.343284840669202,0.1935509238041136,homophily
330,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,cross_ratio,age,0.7659372894176966,0.054422578493306985,homophily
331,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,cross_ratio,gender,0.75821715410934,0.029652785862823876,homophily
332,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,cross_ratio,political affiliation,0.018691951871565103,0.0021872444788173734,homophily
333,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,cross_ratio,race/ethnicity,0.6370649633551413,0.0681966841990755,homophily
334,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,cross_ratio,religion,0.753988855622302,0.08389563784559856,homophily
335,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,same_ratio,age,1.4455000113706982,0.042479573477260904,homophily
336,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,same_ratio,gender,1.2510357667816505,0.030787584656242876,homophily
337,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,same_ratio,political affiliation,2.018862266276445,0.0022709493423988974,homophily
338,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,same_ratio,race/ethnicity,1.4036087907516102,0.07583941604897215,homophily
339,local_gpt-4.1_n5_culture_us_lang_hindi,local,us,gpt-4.1,hindi,same_ratio,religion,1.4784207110614367,0.16315281494492578,homophily
340,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,cross_ratio,age,0.7231474202639147,0.054187062448814424,homophily
341,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,cross_ratio,gender,0.8541144279122458,0.03664836543704623,homophily
342,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,cross_ratio,political affiliation,0.0,0.0,homophily
343,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,cross_ratio,race/ethnicity,0.6622386783836764,0.056680022229483484,homophily
344,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,cross_ratio,religion,0.8321656152764162,0.10614814777679436,homophily
345,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,same_ratio,age,1.5294657492988901,0.007484398636137005,homophily
346,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,same_ratio,gender,1.1514685473922772,0.038050881917998026,homophily
347,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,same_ratio,political affiliation,2.038269550748752,0.0,homophily
348,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,same_ratio,race/ethnicity,1.3756138835216012,0.06303209368623583,homophily
349,local_gpt-4.1_n5_culture_us_lang_japanese,local,us,gpt-4.1,japanese,same_ratio,religion,1.3263894645225465,0.20642752776785253,homophily
350,local_gpt-4.1_n5_culture_us_lang_spanish,local,us,gpt-4.1,spanish,cross_ratio,age,0.7931377631422837,0.09376095629343939,homophily
351,local_gpt-4.1_n5_culture_us_lang_spanish,local,us,gpt-4.1,spanish,cross_ratio,gender,0.819931653344647,0.025156042810419187,homophily
352,local_gpt-4.1_n5_culture_us_lang_spanish,local,us,gpt-4.1,spanish,cross_ratio,political affiliation,0.0,0.0,homophily
353,local_gpt-4.1_n5_culture_us_lang_spanish,local,us,gpt-4.1,spanish,cross_ratio,race/ethnicity,0.6357156817940117,0.1117884089764197,homophily
