index,condition,method,culture,model,prompt_language,metric_name,demo,_metric_value,std_value,table
192,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,cross_ratio,political affiliation,0.7567141410964425,0.09715283226014133,homophily
193,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.8216661836798764,0.04288251115107145,homophily
194,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,cross_ratio,religion,0.95386222908591,0.038093504327566786,homophily
195,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,same_ratio,age,1.2452421896973394,0.0472083054160418,homophily
196,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,same_ratio,gender,1.0895231903685494,0.08607439858393512,homophily
197,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,same_ratio,political affiliation,1.2525962994273212,0.10087082750470586,homophily
198,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.1983195026318616,0.04768830981455394,homophily
199,iterative_gpt-4.1-nano_n5_culture_us,iterative,us,gpt-4.1-nano,english,same_ratio,religion,1.0897246554555258,0.07408087740625349,homophily
200,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,cross_ratio,age,0.6927484633262889,0.014123030342175484,homophily
201,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,cross_ratio,gender,0.9469244358224622,0.061173709268896405,homophily
202,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
203,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,cross_ratio,race/ethnicity,0.6850378530305091,0.09704727231707114,homophily
204,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,cross_ratio,religion,0.8169318967656747,0.056278708742215626,homophily
205,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,same_ratio,age,1.4531753448148819,0.007667511384723875,homophily
206,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,same_ratio,gender,1.0551067421743487,0.06351479964025163,homophily
207,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
208,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,same_ratio,race/ethnicity,1.3502596289574509,0.10792325973191545,homophily
209,iterative_gpt-4.1_n5_culture_brazil,iterative,brazil,gpt-4.1,english,same_ratio,religion,1.3560146526840606,0.10944585426070325,homophily
210,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,cross_ratio,age,0.6429650312228121,0.029026898515859687,homophily
211,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,cross_ratio,gender,0.939350982005436,0.035773806667843494,homophily
212,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
213,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,cross_ratio,race/ethnicity,0.6719057837575614,0.058774177728269365,homophily
214,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,cross_ratio,religion,0.8040555287182669,0.07205962366904083,homophily
215,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,same_ratio,age,1.5338219707442957,0.19327059335222013,homophily
216,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,same_ratio,gender,1.0629700286665689,0.037142854177594636,homophily
217,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
218,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,same_ratio,race/ethnicity,1.3648633956489187,0.06536093902540323,homophily
219,iterative_gpt-4.1_n5_culture_india,iterative,india,gpt-4.1,english,same_ratio,religion,1.381055474199332,0.14013518160637978,homophily
220,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,cross_ratio,age,0.6185700909309664,0.0821456239465099,homophily
221,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,cross_ratio,gender,1.0363710517774476,0.024785095861684536,homophily
222,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
223,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,cross_ratio,race/ethnicity,0.6924599793075074,0.01801342799545967,homophily
224,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,cross_ratio,religion,0.8480848641765262,0.03849616534884591,homophily
225,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,same_ratio,age,1.652204181557465,0.2014181529829579,homophily
226,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,same_ratio,gender,0.96223704441077,0.025733610345575985,homophily
227,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
228,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,same_ratio,race/ethnicity,1.3420057126666514,0.02003217423633011,homophily
229,iterative_gpt-4.1_n5_culture_japan,iterative,japan,gpt-4.1,english,same_ratio,religion,1.2954311175028612,0.07486393694042377,homophily
230,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,cross_ratio,age,0.6331113902104664,0.04140799535078757,homophily
231,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,cross_ratio,gender,0.9712163934869631,0.014642935987935434,homophily
232,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
233,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,cross_ratio,race/ethnicity,0.6454116721496608,0.0061138290381941365,homophily
234,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,cross_ratio,religion,0.828951211484611,0.056519694276841705,homophily
235,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,same_ratio,age,1.6034985839909708,0.08229917967304998,homophily
236,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,same_ratio,gender,1.0298851422032196,0.01520331456983664,homophily
237,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
238,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,same_ratio,race/ethnicity,1.3943266749370151,0.0067989995338538015,homophily
239,iterative_gpt-4.1_n5_culture_us,iterative,us,gpt-4.1,english,same_ratio,religion,1.332640552665744,0.1099145016104925,homophily
240,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,cross_ratio,age,0.7754140911411953,0.053530063053602174,homophily
241,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,cross_ratio,gender,0.8451981452601092,0.025700187715414338,homophily
242,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,cross_ratio,political affiliation,0.01959423369694055,0.01589638566272315,homophily
243,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,cross_ratio,race/ethnicity,0.6523415135838098,0.019627454808680257,homophily
244,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,cross_ratio,religion,0.7465820838943857,0.04677878455313151,homophily
245,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,same_ratio,age,1.3611751987802354,0.10100125628344694,homophily
246,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,same_ratio,gender,1.16072605217586,0.026683722353441824,homophily
247,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,same_ratio,political affiliation,2.017925454530963,0.016504733200564663,homophily
248,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,same_ratio,race/ethnicity,1.3866202133421424,0.021827083364825528,homophily
249,local_gpt-4.1-mini_n5_culture_brazil,local,brazil,gpt-4.1-mini,english,same_ratio,religion,1.492824745503466,0.09097124207568115,homophily
250,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,cross_ratio,age,0.7926838818738786,0.09206678300082656,homophily
251,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,cross_ratio,gender,0.8848443099104338,0.01583235046206998,homophily
252,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,cross_ratio,political affiliation,0.00407290669220125,0.005759959882391148,homophily
253,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,cross_ratio,race/ethnicity,0.6771334080723153,0.05487818785013506,homophily
254,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,cross_ratio,religion,0.7479461293873567,0.026284553435316563,homophily
255,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,same_ratio,age,1.3781799968809307,0.17046024094545872,homophily
256,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,same_ratio,gender,1.1195626466154565,0.016438247401550476,homophily
257,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,same_ratio,political affiliation,2.0340407757471985,0.005980390959421262,homophily
258,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,same_ratio,race/ethnicity,1.3590499168850978,0.061028329591960244,homophily
259,local_gpt-4.1-mini_n5_culture_india,local,india,gpt-4.1-mini,english,same_ratio,religion,1.4901720704942991,0.0511158743489692,homophily
260,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,cross_ratio,age,0.7978139302362754,0.0852039924182312,homophily
261,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,cross_ratio,gender,0.8675733024691358,0.022401367785987714,homophily
262,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,cross_ratio,political affiliation,0.0,0.0,homophily
263,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,cross_ratio,race/ethnicity,0.7260892190640252,0.053203034982687185,homophily
264,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,cross_ratio,religion,0.7683239481756169,0.05551838711417522,homophily
265,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,same_ratio,age,1.3155068728522337,0.12402717739884304,homophily
266,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,same_ratio,gender,1.1374946077525112,0.02325865806731482,homophily
267,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
268,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,same_ratio,race/ethnicity,1.304607678799489,0.05916544407557445,homophily
269,local_gpt-4.1-mini_n5_culture_japan,local,japan,gpt-4.1-mini,english,same_ratio,religion,1.450543091168091,0.10796724801771074,homophily
270,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,cross_ratio,age,0.8078244465360918,0.08985995608002172,homophily
271,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,cross_ratio,gender,0.861912801473841,0.06693679694905158,homophily
272,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,cross_ratio,political affiliation,0.00407290669220125,0.005759959882391148,homophily
273,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,cross_ratio,race/ethnicity,0.7097725375873343,0.05645747703572689,homophily
274,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,cross_ratio,religion,0.7521637717845022,0.03809105575831851,homophily
275,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,same_ratio,age,1.3401564665824635,0.14138935706965752,homophily
276,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,same_ratio,gender,1.1433717335779088,0.06949843809685206,homophily
277,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,same_ratio,political affiliation,2.0340407757471985,0.005980390959421262,homophily
278,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,same_ratio,race/ethnicity,1.3227529538899474,0.06278460808283423,homophily
279,local_gpt-4.1-mini_n5_culture_us,local,us,gpt-4.1-mini,english,same_ratio,religion,1.4819699726594653,0.07407611564538376,homophily
280,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,cross_ratio,age,0.9152119966993181,0.048980195153715586,homophily
281,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,cross_ratio,gender,0.8330472033555576,0.025679962650775802,homophily
282,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,cross_ratio,political affiliation,0.8825308583356011,0.08768019120205144,homophily
283,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.8528874369240895,0.010095915641598495,homophily
284,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,cross_ratio,religion,0.9243988436399467,0.014362436524967265,homophily
285,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,same_ratio,age,1.0935150880584192,0.05813773940570768,homophily
286,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,same_ratio,gender,1.173342005168273,0.02666272328466571,homophily
287,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,same_ratio,political affiliation,1.121964632942737,0.09103567272891894,homophily
288,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.1635993158344178,0.01122735446350159,homophily
289,local_gpt-4.1-nano_n5_culture_brazil,local,brazil,gpt-4.1-nano,english,same_ratio,religion,1.1470224410944303,0.027930796030525083,homophily
290,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,cross_ratio,age,0.892811464477218,0.009393450163225797,homophily
291,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,cross_ratio,gender,0.8735469768562094,0.044019245292912526,homophily
292,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,cross_ratio,political affiliation,0.8140846389942609,0.07693564085437225,homophily
293,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.7941185487942868,0.052805766632832075,homophily
294,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,cross_ratio,religion,0.964734962422958,0.022250961941857487,homophily
295,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,same_ratio,age,1.1092094181265426,0.14206068563338017,homophily
296,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,same_ratio,gender,1.131292323530325,0.04570384203457153,homophily
297,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,same_ratio,political affiliation,1.193030258348721,0.07987993326643611,homophily
298,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.228954372461526,0.05872365427271858,homophily
299,local_gpt-4.1-nano_n5_culture_india,local,india,gpt-4.1-nano,english,same_ratio,religion,1.0685803254803532,0.04327170243019893,homophily
300,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,cross_ratio,age,0.91066558053321,0.0514911830143562,homophily
301,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,cross_ratio,gender,0.9164976462339742,0.026957383672789475,homophily
302,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,cross_ratio,political affiliation,0.833458533653846,0.05081621749813172,homophily
303,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.8055101340439277,0.03752079647829533,homophily
304,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,cross_ratio,religion,1.0009423606819117,0.0018721522440446569,homophily
305,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,same_ratio,age,1.14965904209622,0.09501367697161382,homophily
306,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,same_ratio,gender,1.0866979513311148,0.027989030635308706,homophily
307,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,same_ratio,political affiliation,1.1729149334442597,0.05276093131253595,homophily
308,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.2162861440373565,0.041725713325000996,homophily
309,local_gpt-4.1-nano_n5_culture_japan,local,japan,gpt-4.1-nano,english,same_ratio,religion,0.9981673803084936,0.00364079607075011,homophily
310,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,cross_ratio,age,0.93960177285965,0.027758709843967173,homophily
311,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,cross_ratio,gender,0.9060324448213553,0.04741196549971735,homophily
312,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,cross_ratio,political affiliation,0.8356398772406798,0.09069788969803534,homophily
313,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,cross_ratio,race/ethnicity,0.8349992906066264,0.06260928926592065,homophily
314,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,cross_ratio,religion,0.9465208115003942,0.06959086322538365,homophily
315,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,same_ratio,age,1.0113800353497762,0.052227613828998376,homophily
316,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,same_ratio,gender,1.09756365130029,0.04922640011950685,homophily
317,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,same_ratio,political affiliation,1.1706501108183291,0.09416885719063901,homophily
318,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,same_ratio,race/ethnicity,1.1834921682047002,0.06962584754572212,homophily
319,local_gpt-4.1-nano_n5_culture_us,local,us,gpt-4.1-nano,english,same_ratio,religion,1.1040015949427426,0.13533415468590235,homophily
320,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,cross_ratio,age,0.7394797184717443,0.0725161047388128,homophily
321,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,cross_ratio,gender,0.8409251746025082,0.025383753335417855,homophily
322,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
323,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,cross_ratio,race/ethnicity,0.7109782272942691,0.0437083386137942,homophily
324,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,cross_ratio,religion,0.7899107121169593,0.0798504328859182,homophily
325,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,same_ratio,age,1.5723370902049352,0.03987554993882016,homophily
326,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,same_ratio,gender,1.16516254750089,0.02635517817188164,homophily
327,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
328,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,same_ratio,race/ethnicity,1.3214121437848216,0.04860668690671944,homophily
329,local_gpt-4.1_n5_culture_brazil,local,brazil,gpt-4.1,english,same_ratio,religion,1.408563062253317,0.15528605818439384,homophily
330,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,cross_ratio,age,0.7326311838225303,0.05105093346864066,homophily
331,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,cross_ratio,gender,0.8518935386129477,0.006180255014872423,homophily
332,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
333,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,cross_ratio,race/ethnicity,0.6857965663034468,0.05878337832309854,homophily
334,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,cross_ratio,religion,0.7799222439096392,0.1233892678277331,homophily
335,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,same_ratio,age,1.5216428171801337,0.0013950005893583913,homophily
336,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,same_ratio,gender,1.1537744291273222,0.006416770597804037,homophily
337,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
338,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,same_ratio,race/ethnicity,1.3494158874728912,0.06537117072137677,homophily
339,local_gpt-4.1_n5_culture_india,local,india,gpt-4.1,english,same_ratio,religion,1.4279877516276485,0.23995653286691343,homophily
340,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,cross_ratio,age,0.7546089039111445,0.07765600123646357,homophily
341,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,cross_ratio,gender,0.8424206700068768,0.04254866916954121,homophily
342,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
343,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,cross_ratio,race/ethnicity,0.6992584672349441,0.06272512557972679,homophily
344,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,cross_ratio,religion,0.8010856669934501,0.11318073727753432,homophily
345,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,same_ratio,age,1.460810259246093,0.01303405476769408,homophily
346,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,same_ratio,gender,1.163609820159249,0.04417698762361689,homophily
347,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
348,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,same_ratio,race/ethnicity,1.3344453252301052,0.06975466551538584,homophily
349,local_gpt-4.1_n5_culture_japan,local,japan,gpt-4.1,english,same_ratio,religion,1.3868309985632186,0.22010388571520526,homophily
350,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,cross_ratio,age,0.7296209850083781,0.0616937589699696,homophily
351,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,cross_ratio,gender,0.843464553031439,0.011693552640657844,homophily
352,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,cross_ratio,political affiliation,0.0,0.0,homophily
353,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,cross_ratio,race/ethnicity,0.6665268900071022,0.02374759842826208,homophily
354,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,cross_ratio,religion,0.7982730225508834,0.063881925022621,homophily
355,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,same_ratio,age,1.5715746267157011,0.049113518869717446,homophily
356,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,same_ratio,gender,1.162525988200303,0.012141059646872742,homophily
357,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,same_ratio,political affiliation,2.038269550748752,0.0,homophily
358,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,same_ratio,race/ethnicity,1.370845096457619,0.026408967217636494,homophily
359,local_gpt-4.1_n5_culture_us,local,us,gpt-4.1,english,same_ratio,religion,1.3923007806642675,0.12423191669062625,homophily
0,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,avg_clustering_coef,,0.5053333333333333,0.06976786907707261,network
1,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,avg_shortest_path,,1.4917671758838718,0.02822658324712886,network
2,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,density,,0.05224489795918365,0.0057723002545840936,network
3,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,diameter,,3.5371419555844676,0.10734470764334131,network
4,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,modularity,,0.7934148747957601,0.005331362023213135,network
5,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,prop_nodes_lcc,,0.44999999999999996,0.04242640687119283,network
6,global_gpt-4.1-mini_culture_brazil,global,brazil,gpt-4.1-mini,english,radius,,1.9293501575915277,0.058551658714549856,network
7,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,avg_clustering_coef,,0.40233333333333327,0.16829141392239824,network
8,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,avg_shortest_path,,1.422880441426075,0.02185169379576726,network
9,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,density,,0.04571428571428565,0.005772300254584099,network
10,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,diameter,,3.299799262123785,0.15628385418725194,network
11,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,modularity,,0.8251967722500627,0.04847973862649182,network
12,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,prop_nodes_lcc,,0.37,0.12727922061357852,network
13,global_gpt-4.1-mini_culture_india,global,india,gpt-4.1-mini,english,radius,,1.7446304264843806,0.21211150275449925,network
14,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,avg_clustering_coef,,0.31233333333333324,0.22485995641732207,network
15,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,avg_shortest_path,,1.5751667887874032,0.256404582375953,network
16,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,density,,0.0440816326530612,0.008081220356417666,network
17,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,diameter,,3.679423502557239,0.37063901726354975,network
18,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,modularity,,0.814091719285243,0.0018108898399157366,network
19,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,prop_nodes_lcc,,0.45999999999999996,0.05656854249492379,network
20,global_gpt-4.1-mini_culture_japan,global,japan,gpt-4.1-mini,english,radius,,1.917378618098571,0.07548197222797436,network
21,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,avg_clustering_coef,,0.4136190476190476,0.030708637354387166,network
22,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,avg_shortest_path,,1.364911961298779,0.0803911831207402,network
23,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,density,,0.04938775510204075,0.0017316900763751902,network
24,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,diameter,,3.4241003288851433,0.26720970923424225,network
25,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,modularity,,0.7819945558481436,0.007362787002694316,network
26,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,prop_nodes_lcc,,0.43,0.014142135623730963,network
27,global_gpt-4.1-mini_culture_us,global,us,gpt-4.1-mini,english,radius,,1.7941648491308344,0.24973255537325267,network
28,global_gpt-4.1-nano_culture_brazil,global,brazil,gpt-4.1-nano,english,avg_clustering_coef,,0.3926043205160852,0.12793182837453604,network
